"id","customer_bsid","file_id","app_bsid","element_key","revision","name","status","type","start_position","end_position","coverage","code_labels","ignore","constructor","getter_setter","anonymous","generated","deprecated","ref_status"
"11_2309","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_691","7208babf-80af-460a-9df8-fe5866901313","e7fddf89-69c5-4524-870c-d36a0b5f518d","1","public static void notifyInstrumentMethodException(Class, String, Exception)","moved","method","{107,null}","{108,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","moved"
"11_2310","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_692","7208babf-80af-460a-9df8-fe5866901313","1fff32cb-a7f1-4d35-b1e4-d38366dcec37","1","protected String buildUrl(ExecutionDescriptor)","unchanged","method","{117,null}","{117,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"11_2311","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_692","7208babf-80af-460a-9df8-fe5866901313","b9d0c888-643e-478b-9705-0add1e97aea8","1","private void dumpRequest(Object)","unchanged","method","{101,null}","{114,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"11_2312","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_692","7208babf-80af-460a-9df8-fe5866901313","42a3ff40-0947-45b2-aae2-e9766b2940e1","1","public boolean sendFootprints(ExecutionDescriptor, FootprintsPacket)","unchanged","method","{46,null}","{73,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"11_2313","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_692","7208babf-80af-460a-9df8-fe5866901313","4843a4ab-3bf9-40c0-9901-953b92782007","1","private SLHttpResult doPost(ExecutionDescriptor, FootprintsPacket)","unchanged","method","{77,null}","{97,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"11_2314","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_692","7208babf-80af-460a-9df8-fe5866901313","0a62294d-2dd7-4816-b3e2-ac24be8bb978","1","public String getTag()","unchanged","method","{126,null}","{126,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"11_2315","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_693","7208babf-80af-460a-9df8-fe5866901313","215fb45e-814d-4d4a-b51d-bb1f507277a9","1","public String toJson()","unchanged","method","{28,null}","{28,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"11_2316","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_694","7208babf-80af-460a-9df8-fe5866901313","a78f4802-5bf0-45f5-8ec4-514cd503daca","1","public void visitEnd()","unchanged","method","{46,null}","{50,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"11_2317","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_694","7208babf-80af-460a-9df8-fe5866901313","90bd4296-503a-48a7-a8e1-07dedeef12b8","1","protected int getMethodIndex()","unchanged","method","{82,null}","{86,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"11_2318","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_694","7208babf-80af-460a-9df8-fe5866901313","b4f15206-47c8-4bf2-9b41-3c6fca8ad21c","1","protected void collectLinesAndProbes()","unchanged","method","{70,null}","{79,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"11_2319","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_694","7208babf-80af-460a-9df8-fe5866901313","c6700140-2d4e-4d19-bb01-d67c1d0f9b9f","1","private void addAllLines(List)","unchanged","method","{97,null}","{100,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"11_2320","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_694","7208babf-80af-460a-9df8-fe5866901313","292f327b-b4a7-4514-9119-21e68cde3632","1","protected void collectMethodInfo()","unchanged","method","{53,null}","{67,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"11_2321","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_694","7208babf-80af-460a-9df8-fe5866901313","468660ea-2fd8-4a4a-9b5d-828223c6612d","1","private boolean shouldSkipLineAndProbesCollection(MethodHashVisitor)","unchanged","method","{127,null}","{138,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"11_2322","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_694","7208babf-80af-460a-9df8-fe5866901313","3721508d-b441-4377-a1f4-ce2951955907","1","protected MethodHashVisitor getMethodHashVisitor()","unchanged","method","{90,null}","{93,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"11_2323","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_694","7208babf-80af-460a-9df8-fe5866901313","1ba3ffc6-26e7-4ac6-a212-63b9d0ca5bd1","1","private void verifyLineAppearsOnlyOnce(LineSignature)","unchanged","method","{114,null}","{124,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"11_2324","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_695","7208babf-80af-460a-9df8-fe5866901313","c5ad162c-6e50-42cb-95ef-de940150017e","1","protected String convertAttrs()","unchanged","method","{69,null}","{80,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"11_2325","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_696","7208babf-80af-460a-9df8-fe5866901313","277cdb5c-d6e8-495c-862a-d41d80a6ab91","1","public void initWorkspacePath()","unchanged","method","{35,null}","{38,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"11_2326","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_696","7208babf-80af-460a-9df8-fe5866901313","3094c8ff-af41-49d6-a800-2d877e0aba52","1","private void initRestore()","unchanged","method","{32,null}","{33,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"11_2327","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_696","7208babf-80af-460a-9df8-fe5866901313","1b417f71-6ecf-4b26-896f-ee652592d43f","1","public void initRecursive()","unchanged","method","{41,null}","{44,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"11_2328","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_696","7208babf-80af-460a-9df8-fe5866901313","2c667c03-e802-462e-8868-5dfe62867da6","1","private void initEnableNoneZeroErrorCode()","unchanged","method","{47,null}","{49,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"11_2329","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_696","7208babf-80af-460a-9df8-fe5866901313","b049d580-8c13-409d-b8e0-4905d5fb40d4","1","public Options getOptions()","unchanged","method","{23,null}","{28,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"11_2330","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_697","7208babf-80af-460a-9df8-fe5866901313","0afe3942-f414-4ca2-947f-cbdf81ec3bb1","1","public String getName()","unchanged","method","{52,null}","{52,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"11_2331","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_699","7208babf-80af-460a-9df8-fe5866901313","53a873c6-78ea-49e0-9d80-a84c3a6c5007","1","public int getExcludedTestsSize()","unchanged","method","{18,null}","{21,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"11_2332","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_700","7208babf-80af-460a-9df8-fe5866901313","b83bed4e-6fb2-4b50-9e94-96dc3cb649ee","1","public Object getDescription()","unchanged","method","{16,null}","{16,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"11_2333","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_703","7208babf-80af-460a-9df8-fe5866901313","2705d503-8add-4b23-9f5a-d08037105b73","1","public int getLine()","unchanged","method","{104,null}","{104,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"11_2334","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_703","7208babf-80af-460a-9df8-fe5866901313","137824f2-4a97-44f8-8bb6-60ec32e2cd30","1","public String getScenarioName()","unchanged","method","{108,null}","{108,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"11_2335","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_703","7208babf-80af-460a-9df8-fe5866901313","2d9c2a37-5495-41f5-8fb4-fef5a67a55ff","1","public String getFeatureUri()","unchanged","method","{112,null}","{112,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"11_2336","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_703","7208babf-80af-460a-9df8-fe5866901313","493b62fa-7352-4c66-b54a-45dd3ef06bef","1","protected URI getUri()","unchanged","method","{116,null}","{116,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"11_2337","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_704","7208babf-80af-460a-9df8-fe5866901313","59f5e4c7-c336-454d-8335-559ad22881fa","1","public static ModeExecutor create(ExecModeArguments)","unchanged","method","{38,null}","{61,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"11_2338","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_707","7208babf-80af-460a-9df8-fe5866901313","0e35e0c6-623a-449c-be25-d0f3e5ce7737","1","protected Procedure createConcreteInstance()","unchanged","method","{9,null}","{9,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"11_2339","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_708","7208babf-80af-460a-9df8-fe5866901313","e3f41268-95f3-4019-b177-67cd068200d8","1","public void displayMainHelp()","unchanged","method","{15,null}","{29,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"11_2340","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_708","7208babf-80af-460a-9df8-fe5866901313","b3f0d8e9-0111-4b68-a11a-a657054b54b3","1","public Object parse()","unchanged","method","{10,null}","{11,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"11_2341","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_709","7208babf-80af-460a-9df8-fe5866901313","3d162036-01f6-43e7-9426-331b8a66371e","1","protected ScanConfigurationInfo loadConfiguration()","moved","method","{164,null}","{170,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","moved"
"11_2342","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_709","7208babf-80af-460a-9df8-fe5866901313","52cd578d-28ce-4f44-9b3c-50c8502c567c","1","private boolean isReportEmptyModulePropertyTrue()","moved","method","{204,null}","{204,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':true}","false","false","false","false","true","moved"
"11_2343","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_709","7208babf-80af-460a-9df8-fe5866901313","6c5f2d7d-a4dc-4310-ab0f-4d5893548861","1","protected void reportEndOfBuildForEmptyModule(boolean)","moved","method","{176,null}","{185,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","moved"
"11_2344","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_709","7208babf-80af-460a-9df8-fe5866901313","8c746441-1445-4b74-aa32-b92c8d898903","1","private void collectGitData()","moved","method","{84,null}","{88,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","moved"
"11_2345","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_709","7208babf-80af-460a-9df8-fe5866901313","9fe083d8-cf77-4ea5-bc30-9fd07382496b","1","public void notifyUnexpectedError(Exception)","moved","method","{98,null}","{99,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","moved"
"11_2346","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_709","7208babf-80af-460a-9df8-fe5866901313","440cec87-ebb1-4a25-8850-bbae73db7e5f","1","private void notifyStartError(String)","moved","method","{102,null}","{103,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","moved"
"11_2347","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_709","7208babf-80af-460a-9df8-fe5866901313","8d01eff3-37a6-41bd-8778-a18372c7ade4","1","protected boolean scanFiles()","moved","method","{119,null}","{135,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","moved"
"11_2348","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_709","7208babf-80af-460a-9df8-fe5866901313","e37be026-ce0f-4a17-8252-f79b3088d3fa","2","public boolean execute()","modified","method","{60,null}","{80,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","modified"
"11_2349","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_709","7208babf-80af-460a-9df8-fe5866901313","3007498b-9b87-4023-a4f2-c5a3350e31e1","1","protected String normalizePathArg(String, String)","moved","method","{144,null}","{157,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","moved"
"11_2350","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_709","7208babf-80af-460a-9df8-fe5866901313","12bbe243-07d7-4f97-959c-c657f28be3a8","1","protected boolean isValidConfiguration()","moved","method","{114,null}","{115,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","moved"
"11_2351","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_709","7208babf-80af-460a-9df8-fe5866901313","8710644a-5a27-4214-9c2a-6b57e5c9b381","1","private void normalizePathArgs()","moved","method","{106,null}","{111,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","moved"
"11_2352","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_709","7208babf-80af-460a-9df8-fe5866901313","69740dee-cfd2-4a59-9f28-88e014fa55d3","1","private boolean isIntegrativeBuild()","moved","method","{208,null}","{208,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","moved"
"11_2353","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_709","7208babf-80af-460a-9df8-fe5866901313","3e8aee0a-f0fb-4f20-894b-97435bcef5d5","1","protected boolean sendBuildMappingToServer(ScanConfigurationInfo, Map)","moved","method","{139,null}","{140,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","moved"
"11_2354","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_709","7208babf-80af-460a-9df8-fe5866901313","b1da1088-7040-465f-b809-e50c5b9f97ab","1","private boolean handleInvalidResult(ValidationResult, String)","moved","method","{91,null}","{94,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","moved"
"11_2355","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_709","7208babf-80af-460a-9df8-fe5866901313","1bb8162b-8503-4522-be1e-e637cc0eebd5","1","private boolean isScanDemanded()","moved","method","{188,null}","{199,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","moved"
"11_2356","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_711","7208babf-80af-460a-9df8-fe5866901313","da212b70-014f-466a-87c4-b408d3b1d117","1","protected boolean initBuildSessionServiceProxy()","unchanged","method","{60,null}","{70,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"11_2357","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_711","7208babf-80af-460a-9df8-fe5866901313","a15cf194-abf5-44ae-b371-3d87abe1f70d","1","public String getBuildSessionFilePath()","unchanged","method","{74,null}","{78,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"11_2358","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_711","7208babf-80af-460a-9df8-fe5866901313","912f6678-c4c4-40b8-a7f8-198286ffc795","1","public boolean execute()","unchanged","method","{42,null}","{55,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"11_2359","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_711","7208babf-80af-460a-9df8-fe5866901313","28082ef2-2acf-4178-b623-a45cffe92e54","1","private String tryResolveOverridePathToBuildSessionID(String)","unchanged","method","{82,null}","{87,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"11_2360","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_712","7208babf-80af-460a-9df8-fe5866901313","2973d97b-89f2-40cf-b063-7618a4e0e933","1","public boolean updateComponents(String, ComponentsRequest)","unchanged","method","{29,null}","{29,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"11_2361","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_712","7208babf-80af-460a-9df8-fe5866901313","59ed14c8-c4a2-4d33-ad9d-f2fb13db51c4","1","protected boolean sendComponentRequest(String, ComponentsRequest, ComponentsServiceProxyHandler$SendMethod)","unchanged","method","{49,null}","{59,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"11_2362","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_712","7208babf-80af-460a-9df8-fe5866901313","79b6d988-a6b2-4953-9073-5a1ec8ed6701","1","public String getTag()","unchanged","method","{83,null}","{83,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"11_2363","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_712","7208babf-80af-460a-9df8-fe5866901313","6670b80f-2606-4736-9e32-078c7f772a9b","1","private String buildUrl(String)","unchanged","method","{72,null}","{72,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"11_2364","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_712","7208babf-80af-460a-9df8-fe5866901313","77b84490-12cf-4f4e-a6ea-3b15b4f82192","1","public boolean deleteComponents(String, ComponentsRequest)","unchanged","method","{39,null}","{39,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"11_2365","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_712","7208babf-80af-460a-9df8-fe5866901313","659eb801-da5c-4da9-9efe-5c36c9906904","1","protected boolean handleErrorResult(SLHttpResult)","unchanged","method","{64,null}","{67,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"11_2366","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_712","7208babf-80af-460a-9df8-fe5866901313","0c5b82b8-f0c8-46db-9bed-980d4624f708","1","private SLHttpRequest createSLHttpRequest(String, ComponentsRequest)","unchanged","method","{78,null}","{78,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"11_2367","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_713","7208babf-80af-460a-9df8-fe5866901313","94c48f6e-e46d-4fbe-b16b-8be41e2a0c2a","1","public ValidationResult validate(ModesOptions$ExecMode, BuildSessionInput)","unchanged","method","{33,null}","{52,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"11_2368","SeaLights_7208babf-80af-460a-9df8-fe5866901313","11_713","7208babf-80af-460a-9df8-fe5866901313","85fa4779-86fa-40d1-98dd-795eb7106a40","1","private String buildMissedArgumentError(String)","unchanged","method","{56,null}","{56,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
